old  12:                 snp.dbid            = &m_dbid
new  12:                 snp.dbid            = 3990489666
old  13:         and     snp.instance_number = &m_instance
new  13:         and     snp.instance_number =          1
old  19:         and     sst.stat_name       like ('%&m_stat_name%')
new  19:         and     sst.stat_name       like ('%CPU used by this session%')

START_OF_DELTA        PREV_VALUE STAT_NAME                                                              CURR_VALUE            VALUE
=============== ================ ================================================================ ================ ================
May-20 13:00:43                0 gc CPU used by this session                                                     0                0
May-20 13:00:43                0 gc CPU used by this session                                                     0                0
May-20 13:00:43                0 gc CPU used by this session                                                     0                0
May-20 13:00:43                0 gc CPU used by this session                                               258,165          258,165
May-20 13:00:43                0 IPC CPU used by this session                                                    0                0
May-20 13:00:43                0 IPC CPU used by this session                                                    0                0
May-20 13:00:43                0 IPC CPU used by this session                                                    0                0
May-20 13:00:43          235,046 CPU used by this session                                                        0         -235,046
May-20 14:00:57          258,165 CPU used by this session                                                        0         -258,165
May-20 14:00:57                0 IPC CPU used by this session                                              280,583          280,583
May-20 14:00:57          258,165 CPU used by this session                                                        0         -258,165
May-20 14:00:57          258,165 CPU used by this session                                                  280,583           22,418
May-20 14:00:57                0 global enqueue CPU used by this session                                         0                0
May-20 14:00:57                0 global enqueue CPU used by this session                                         0                0
May-20 14:00:57                0 global enqueue CPU used by this session                                         0                0
May-20 14:00:57                0 global enqueue CPU used by this session                                   280,583          280,583
May-20 14:00:57                0 gc CPU used by this session                                                     0                0
May-20 14:00:57                0 gc CPU used by this session                                                     0                0
May-20 14:00:57                0 gc CPU used by this session                                                     0                0
May-20 14:00:57                0 gc CPU used by this session                                               280,583          280,583
May-20 14:00:57                0 IPC CPU used by this session                                                    0                0

START_OF_DELTA        PREV_VALUE STAT_NAME                                                              CURR_VALUE            VALUE
=============== ================ ================================================================ ================ ================
May-20 14:00:57                0 IPC CPU used by this session                                                    0                0
May-20 14:00:57                0 IPC CPU used by this session                                                    0                0
May-20 14:00:57          258,165 CPU used by this session                                                        0         -258,165
May-20 15:00:11          280,583 CPU used by this session                                                        0         -280,583
May-20 15:00:11                0 IPC CPU used by this session                                              303,648          303,648
May-20 15:00:11          280,583 CPU used by this session                                                        0         -280,583
May-20 15:00:11          280,583 CPU used by this session                                                  303,648           23,065
May-20 15:00:11                0 global enqueue CPU used by this session                                         0                0
May-20 15:00:11                0 global enqueue CPU used by this session                                         0                0
May-20 15:00:11                0 global enqueue CPU used by this session                                         0                0
May-20 15:00:11                0 global enqueue CPU used by this session                                   303,648          303,648
May-20 15:00:11                0 gc CPU used by this session                                                     0                0
May-20 15:00:11                0 gc CPU used by this session                                                     0                0
May-20 15:00:11                0 gc CPU used by this session                                                     0                0
May-20 15:00:11                0 gc CPU used by this session                                               303,648          303,648
May-20 15:00:11                0 IPC CPU used by this session                                                    0                0
May-20 15:00:11                0 IPC CPU used by this session                                                    0                0
May-20 15:00:11                0 IPC CPU used by this session                                                    0                0
May-20 15:00:11          280,583 CPU used by this session                                                        0         -280,583
May-20 16:00:26          303,648 CPU used by this session                                                        0         -303,648
May-20 16:00:26                0 IPC CPU used by this session                                              326,395          326,395
May-20 16:00:26          303,648 CPU used by this session                                                        0         -303,648
May-20 16:00:26          303,648 CPU used by this session                                                  326,395           22,747
May-20 16:00:26                0 global enqueue CPU used by this session                                         0                0
May-20 16:00:26                0 global enqueue CPU used by this session                                         0                0
May-20 16:00:26                0 global enqueue CPU used by this session                                         0                0
May-20 16:00:26                0 global enqueue CPU used by this session                                   326,395          326,395
May-20 16:00:26                0 gc CPU used by this session                                                     0                0
May-20 16:00:26                0 gc CPU used by this session                                                     0                0
May-20 16:00:26                0 gc CPU used by this session                                                     0                0
May-20 16:00:26                0 gc CPU used by this session                                               326,395          326,395
May-20 16:00:26                0 IPC CPU used by this session                                                    0                0
May-20 16:00:26                0 IPC CPU used by this session                                                    0                0
May-20 16:00:26                0 IPC CPU used by this session                                                    0                0
May-20 16:00:26          303,648 CPU used by this session                                                        0         -303,648
May-20 17:00:40          326,395 CPU used by this session                                                        0         -326,395
May-20 17:00:40                0 IPC CPU used by this session                                              349,284          349,284
May-20 17:00:40          326,395 CPU used by this session                                                        0         -326,395
May-20 17:00:40          326,395 CPU used by this session                                                  349,284           22,889
May-20 17:00:40                0 global enqueue CPU used by this session                                         0                0
May-20 17:00:40                0 global enqueue CPU used by this session                                         0                0
May-20 17:00:40                0 global enqueue CPU used by this session                                         0                0
May-20 17:00:40                0 global enqueue CPU used by this session                                   349,284          349,284
May-20 17:00:40                0 gc CPU used by this session                                                     0                0
May-20 17:00:40                0 gc CPU used by this session                                                     0                0
May-20 17:00:40                0 gc CPU used by this session                                                     0                0
May-20 17:00:40                0 gc CPU used by this session                                               349,284          349,284
May-20 17:00:40                0 IPC CPU used by this session                                                    0                0
May-20 17:00:40                0 IPC CPU used by this session                                                    0                0
May-20 17:00:40                0 IPC CPU used by this session                                                    0                0
May-20 17:00:40          326,395 CPU used by this session                                                        0         -326,395
May-20 18:00:55          349,284 CPU used by this session                                                        0         -349,284
May-20 18:00:55                0 IPC CPU used by this session                                              371,993          371,993
May-20 18:00:55          349,284 CPU used by this session                                                        0         -349,284
May-20 18:00:55          349,284 CPU used by this session                                                  371,993           22,709
May-20 18:00:55                0 global enqueue CPU used by this session                                         0                0
May-20 18:00:55                0 global enqueue CPU used by this session                                         0                0

START_OF_DELTA        PREV_VALUE STAT_NAME                                                              CURR_VALUE            VALUE
=============== ================ ================================================================ ================ ================
May-20 18:00:55                0 global enqueue CPU used by this session                                         0                0
May-20 18:00:55                0 global enqueue CPU used by this session                                   371,993          371,993
May-20 18:00:55                0 gc CPU used by this session                                                     0                0
May-20 18:00:55                0 gc CPU used by this session                                                     0                0
May-20 18:00:55                0 gc CPU used by this session                                                     0                0
May-20 18:00:55                0 gc CPU used by this session                                               371,993          371,993
May-20 18:00:55                0 IPC CPU used by this session                                                    0                0
May-20 18:00:55                0 IPC CPU used by this session                                                    0                0
May-20 18:00:55                0 IPC CPU used by this session                                                    0                0
May-20 18:00:55          349,284 CPU used by this session                                                        0         -349,284
May-20 19:00:09          371,993 CPU used by this session                                                        0         -371,993
May-20 19:00:09                0 IPC CPU used by this session                                              473,297          473,297
May-20 19:00:09          371,993 CPU used by this session                                                        0         -371,993
May-20 19:00:09          371,993 CPU used by this session                                                  473,297          101,304
May-20 19:00:09                0 global enqueue CPU used by this session                                         0                0
May-20 19:00:09                0 global enqueue CPU used by this session                                         0                0
May-20 19:00:09                0 global enqueue CPU used by this session                                         0                0
May-20 19:00:09                0 global enqueue CPU used by this session                                   473,297          473,297
May-20 19:00:09                0 gc CPU used by this session                                                     0                0
May-20 19:00:09                0 gc CPU used by this session                                                     0                0
May-20 19:00:09                0 gc CPU used by this session                                                     0                0
May-20 19:00:09                0 gc CPU used by this session                                               473,297          473,297
May-20 19:00:09                0 IPC CPU used by this session                                                    0                0
May-20 19:00:09                0 IPC CPU used by this session                                                    0                0
May-20 19:00:09                0 IPC CPU used by this session                                                    0                0
May-20 19:00:09          371,993 CPU used by this session                                                        0         -371,993
May-20 20:00:24          473,297 CPU used by this session                                                        0         -473,297
May-20 20:00:24                0 IPC CPU used by this session                                              496,669          496,669
May-20 20:00:24          473,297 CPU used by this session                                                        0         -473,297
May-20 20:00:24          473,297 CPU used by this session                                                  496,669           23,372
May-20 20:00:24                0 global enqueue CPU used by this session                                         0                0
May-20 20:00:24                0 global enqueue CPU used by this session                                         0                0
May-20 20:00:24                0 global enqueue CPU used by this session                                         0                0
May-20 20:00:24                0 global enqueue CPU used by this session                                   496,669          496,669
May-20 20:00:24                0 gc CPU used by this session                                                     0                0
May-20 20:00:24                0 gc CPU used by this session                                                     0                0
May-20 20:00:24                0 gc CPU used by this session                                                     0                0
May-20 20:00:24                0 gc CPU used by this session                                               496,669          496,669
May-20 20:00:24                0 IPC CPU used by this session                                                    0                0
May-20 20:00:24                0 IPC CPU used by this session                                                    0                0
May-20 20:00:24                0 IPC CPU used by this session                                                    0                0
May-20 20:00:24          473,297 CPU used by this session                                                        0         -473,297
May-20 21:00:38          496,669 CPU used by this session                                                        0         -496,669
May-20 21:00:38                0 IPC CPU used by this session                                              520,031          520,031
May-20 21:00:38          496,669 CPU used by this session                                                        0         -496,669
May-20 21:00:38          496,669 CPU used by this session                                                  520,031           23,362
May-20 21:00:38                0 global enqueue CPU used by this session                                         0                0
May-20 21:00:38                0 global enqueue CPU used by this session                                         0                0
May-20 21:00:38                0 global enqueue CPU used by this session                                         0                0
May-20 21:00:38                0 global enqueue CPU used by this session                                   520,031          520,031
May-20 21:00:38                0 gc CPU used by this session                                                     0                0
May-20 21:00:38                0 gc CPU used by this session                                                     0                0
May-20 21:00:38                0 gc CPU used by this session                                                     0                0
May-20 21:00:38                0 gc CPU used by this session                                               520,031          520,031
May-20 21:00:38                0 IPC CPU used by this session                                                    0                0
May-20 21:00:38                0 IPC CPU used by this session                                                    0                0
May-20 21:00:38                0 IPC CPU used by this session                                                    0                0

START_OF_DELTA        PREV_VALUE STAT_NAME                                                              CURR_VALUE            VALUE
=============== ================ ================================================================ ================ ================
May-20 21:00:38          496,669 CPU used by this session                                                        0         -496,669
May-20 22:00:53          520,031 CPU used by this session                                                        0         -520,031
May-20 22:00:53          520,031 CPU used by this session                                                        0         -520,031
May-20 22:00:53          520,031 CPU used by this session                                                        0         -520,031
May-20 22:00:53          520,031 CPU used by this session                                                  548,529           28,498
May-20 22:00:53                0 global enqueue CPU used by this session                                         0                0
May-20 22:00:53                0 global enqueue CPU used by this session                                         0                0
May-20 22:00:53                0 global enqueue CPU used by this session                                         0                0
May-20 22:00:53                0 global enqueue CPU used by this session                                   548,529          548,529
May-20 22:00:53                0 gc CPU used by this session                                                     0                0
May-20 22:00:53                0 gc CPU used by this session                                                     0                0
May-20 22:00:53                0 gc CPU used by this session                                                     0                0
May-20 22:00:53                0 gc CPU used by this session                                               548,529          548,529
May-20 22:00:53                0 IPC CPU used by this session                                                    0                0
May-20 22:00:53                0 IPC CPU used by this session                                                    0                0
May-20 22:00:53                0 IPC CPU used by this session                                                    0                0
May-20 22:00:53                0 IPC CPU used by this session                                              548,529          548,529
May-20 23:00:07          548,529 CPU used by this session                                                        0         -548,529
May-20 23:00:07                0 IPC CPU used by this session                                              722,371          722,371
May-20 23:00:07          548,529 CPU used by this session                                                        0         -548,529
May-20 23:00:07          548,529 CPU used by this session                                                  722,371          173,842
May-20 23:00:07                0 global enqueue CPU used by this session                                         0                0
May-20 23:00:07                0 global enqueue CPU used by this session                                         0                0
May-20 23:00:07                0 global enqueue CPU used by this session                                         0                0
May-20 23:00:07                0 global enqueue CPU used by this session                                   722,371          722,371
May-20 23:00:07                0 gc CPU used by this session                                                     0                0
May-20 23:00:07                0 gc CPU used by this session                                                     0                0
May-20 23:00:07                0 gc CPU used by this session                                                     0                0
May-20 23:00:07                0 gc CPU used by this session                                               722,371          722,371
May-20 23:00:07                0 IPC CPU used by this session                                                    0                0
May-20 23:00:07                0 IPC CPU used by this session                                                    0                0
May-20 23:00:07                0 IPC CPU used by this session                                                    0                0
May-20 23:00:07          548,529 CPU used by this session                                                        0         -548,529
May-21 00:00:22          722,371 CPU used by this session                                                        0         -722,371
May-21 00:00:22                0 IPC CPU used by this session                                              746,678          746,678
May-21 00:00:22          722,371 CPU used by this session                                                        0         -722,371
May-21 00:00:22          722,371 CPU used by this session                                                  746,678           24,307
May-21 00:00:22                0 global enqueue CPU used by this session                                         0                0
May-21 00:00:22                0 global enqueue CPU used by this session                                         0                0
May-21 00:00:22                0 global enqueue CPU used by this session                                         0                0
May-21 00:00:22                0 global enqueue CPU used by this session                                   746,678          746,678
May-21 00:00:22                0 gc CPU used by this session                                                     0                0
May-21 00:00:22                0 gc CPU used by this session                                                     0                0
May-21 00:00:22                0 gc CPU used by this session                                                     0                0
May-21 00:00:22                0 gc CPU used by this session                                               746,678          746,678
May-21 00:00:22                0 IPC CPU used by this session                                                    0                0
May-21 00:00:22                0 IPC CPU used by this session                                                    0                0
May-21 00:00:22                0 IPC CPU used by this session                                                    0                0
May-21 00:00:22          722,371 CPU used by this session                                                        0         -722,371
May-21 01:00:37          746,678 CPU used by this session                                                        0         -746,678
May-21 01:00:37                0 IPC CPU used by this session                                              770,665          770,665
May-21 01:00:37          746,678 CPU used by this session                                                        0         -746,678
May-21 01:00:37          746,678 CPU used by this session                                                  770,665           23,987
May-21 01:00:37                0 global enqueue CPU used by this session                                         0                0
May-21 01:00:37                0 global enqueue CPU used by this session                                         0                0
May-21 01:00:37                0 global enqueue CPU used by this session                                         0                0
May-21 01:00:37                0 global enqueue CPU used by this session                                   770,665          770,665

START_OF_DELTA        PREV_VALUE STAT_NAME                                                              CURR_VALUE            VALUE
=============== ================ ================================================================ ================ ================
May-21 01:00:37                0 gc CPU used by this session                                                     0                0
May-21 01:00:37                0 gc CPU used by this session                                                     0                0
May-21 01:00:37                0 gc CPU used by this session                                                     0                0
May-21 01:00:37                0 gc CPU used by this session                                               770,665          770,665
May-21 01:00:37                0 IPC CPU used by this session                                                    0                0
May-21 01:00:37                0 IPC CPU used by this session                                                    0                0
May-21 01:00:37                0 IPC CPU used by this session                                                    0                0
May-21 01:00:37          746,678 CPU used by this session                                                        0         -746,678
May-21 02:00:52          770,665 CPU used by this session                                                        0         -770,665
May-21 02:00:52                0 IPC CPU used by this session                                              794,069          794,069
May-21 02:00:52          770,665 CPU used by this session                                                        0         -770,665
May-21 02:00:52          770,665 CPU used by this session                                                  794,069           23,404
May-21 02:00:52                0 global enqueue CPU used by this session                                         0                0
May-21 02:00:52                0 global enqueue CPU used by this session                                         0                0
May-21 02:00:52                0 global enqueue CPU used by this session                                         0                0
May-21 02:00:52                0 global enqueue CPU used by this session                                   794,069          794,069
May-21 02:00:52                0 gc CPU used by this session                                                     0                0
May-21 02:00:52                0 gc CPU used by this session                                                     0                0
May-21 02:00:52                0 gc CPU used by this session                                                     0                0
May-21 02:00:52                0 gc CPU used by this session                                               794,069          794,069
May-21 02:00:52                0 IPC CPU used by this session                                                    0                0
May-21 02:00:52                0 IPC CPU used by this session                                                    0                0
May-21 02:00:52                0 IPC CPU used by this session                                                    0                0
May-21 02:00:52          770,665 CPU used by this session                                                        0         -770,665
May-21 03:00:06          794,069 CPU used by this session                                                        0         -794,069
May-21 03:00:06                0 IPC CPU used by this session                                              817,792          817,792
May-21 03:00:06          794,069 CPU used by this session                                                        0         -794,069
May-21 03:00:06          794,069 CPU used by this session                                                  817,792           23,723
May-21 03:00:06                0 global enqueue CPU used by this session                                         0                0
May-21 03:00:06                0 global enqueue CPU used by this session                                         0                0
May-21 03:00:06                0 global enqueue CPU used by this session                                         0                0
May-21 03:00:06                0 global enqueue CPU used by this session                                   817,792          817,792
May-21 03:00:06                0 gc CPU used by this session                                                     0                0
May-21 03:00:06                0 gc CPU used by this session                                                     0                0
May-21 03:00:06                0 gc CPU used by this session                                                     0                0
May-21 03:00:06                0 gc CPU used by this session                                               817,792          817,792
May-21 03:00:06                0 IPC CPU used by this session                                                    0                0
May-21 03:00:06                0 IPC CPU used by this session                                                    0                0
May-21 03:00:06                0 IPC CPU used by this session                                                    0                0
May-21 03:00:06          794,069 CPU used by this session                                                        0         -794,069
May-21 04:00:21          817,792 CPU used by this session                                                        0         -817,792
May-21 04:00:21                0 IPC CPU used by this session                                              841,700          841,700
May-21 04:00:21          817,792 CPU used by this session                                                        0         -817,792
May-21 04:00:21          817,792 CPU used by this session                                                  841,700           23,908
May-21 04:00:21                0 global enqueue CPU used by this session                                         0                0
May-21 04:00:21                0 global enqueue CPU used by this session                                         0                0
May-21 04:00:21                0 global enqueue CPU used by this session                                         0                0
May-21 04:00:21                0 global enqueue CPU used by this session                                   841,700          841,700
May-21 04:00:21                0 gc CPU used by this session                                                     0                0
May-21 04:00:21                0 gc CPU used by this session                                                     0                0
May-21 04:00:21                0 gc CPU used by this session                                                     0                0
May-21 04:00:21                0 gc CPU used by this session                                               841,700          841,700
May-21 04:00:21                0 IPC CPU used by this session                                                    0                0
May-21 04:00:21                0 IPC CPU used by this session                                                    0                0
May-21 04:00:21                0 IPC CPU used by this session                                                    0                0
May-21 04:00:21          817,792 CPU used by this session                                                        0         -817,792
May-21 05:00:35          841,700 CPU used by this session                                                        0         -841,700

START_OF_DELTA        PREV_VALUE STAT_NAME                                                              CURR_VALUE            VALUE
=============== ================ ================================================================ ================ ================
May-21 05:00:35                0 IPC CPU used by this session                                              893,237          893,237
May-21 05:00:35          841,700 CPU used by this session                                                        0         -841,700
May-21 05:00:35          841,700 CPU used by this session                                                  893,237           51,537
May-21 05:00:35                0 global enqueue CPU used by this session                                         0                0
May-21 05:00:35                0 global enqueue CPU used by this session                                         0                0
May-21 05:00:35                0 global enqueue CPU used by this session                                         0                0
May-21 05:00:35                0 global enqueue CPU used by this session                                   893,237          893,237
May-21 05:00:35                0 gc CPU used by this session                                                     0                0
May-21 05:00:35                0 gc CPU used by this session                                                     0                0
May-21 05:00:35                0 gc CPU used by this session                                                     0                0
May-21 05:00:35                0 gc CPU used by this session                                               893,237          893,237
May-21 05:00:35                0 IPC CPU used by this session                                                    0                0
May-21 05:00:35                0 IPC CPU used by this session                                                    0                0
May-21 05:00:35                0 IPC CPU used by this session                                                    0                0
May-21 05:00:35          841,700 CPU used by this session                                                        0         -841,700
May-21 06:00:49          893,237 CPU used by this session                                                        0         -893,237
May-21 06:00:49                0 IPC CPU used by this session                                              916,674          916,674
May-21 06:00:49          893,237 CPU used by this session                                                        0         -893,237
May-21 06:00:49          893,237 CPU used by this session                                                  916,674           23,437
May-21 06:00:49                0 global enqueue CPU used by this session                                         0                0
May-21 06:00:49                0 global enqueue CPU used by this session                                         0                0
May-21 06:00:49                0 global enqueue CPU used by this session                                         0                0
May-21 06:00:49                0 global enqueue CPU used by this session                                   916,674          916,674
May-21 06:00:49                0 gc CPU used by this session                                                     0                0
May-21 06:00:49                0 gc CPU used by this session                                                     0                0
May-21 06:00:49                0 gc CPU used by this session                                                     0                0
May-21 06:00:49                0 gc CPU used by this session                                               916,674          916,674
May-21 06:00:49                0 IPC CPU used by this session                                                    0                0
May-21 06:00:49                0 IPC CPU used by this session                                                    0                0
May-21 06:00:49                0 IPC CPU used by this session                                                    0                0
May-21 06:00:49          893,237 CPU used by this session                                                        0         -893,237
May-21 07:00:04          916,674 CPU used by this session                                                        0         -916,674
May-21 07:00:04          916,674 CPU used by this session                                                        0         -916,674
May-21 07:00:04          916,674 CPU used by this session                                                        0         -916,674
May-21 07:00:04          916,674 CPU used by this session                                                  963,925           47,251
May-21 07:00:04                0 global enqueue CPU used by this session                                         0                0
May-21 07:00:04                0 global enqueue CPU used by this session                                         0                0
May-21 07:00:04                0 global enqueue CPU used by this session                                         0                0
May-21 07:00:04                0 global enqueue CPU used by this session                                   963,925          963,925
May-21 07:00:04                0 gc CPU used by this session                                                     0                0
May-21 07:00:04                0 gc CPU used by this session                                                     0                0
May-21 07:00:04                0 gc CPU used by this session                                                     0                0
May-21 07:00:04                0 gc CPU used by this session                                               963,925          963,925
May-21 07:00:04                0 IPC CPU used by this session                                                    0                0
May-21 07:00:04                0 IPC CPU used by this session                                                    0                0
May-21 07:00:04                0 IPC CPU used by this session                                                    0                0
May-21 07:00:04                0 IPC CPU used by this session                                              963,925          963,925
May-21 08:00:19          963,925 CPU used by this session                                                        0         -963,925
May-21 08:00:19                0 IPC CPU used by this session                                            1,091,929        1,091,929
May-21 08:00:19          963,925 CPU used by this session                                                        0         -963,925
May-21 08:00:19          963,925 CPU used by this session                                                1,091,929          128,004
May-21 08:00:19                0 global enqueue CPU used by this session                                         0                0
May-21 08:00:19                0 global enqueue CPU used by this session                                         0                0
May-21 08:00:19                0 global enqueue CPU used by this session                                         0                0
May-21 08:00:19                0 global enqueue CPU used by this session                                 1,091,929        1,091,929
May-21 08:00:19                0 gc CPU used by this session                                                     0                0
May-21 08:00:19                0 gc CPU used by this session                                                     0                0

START_OF_DELTA        PREV_VALUE STAT_NAME                                                              CURR_VALUE            VALUE
=============== ================ ================================================================ ================ ================
May-21 08:00:19                0 gc CPU used by this session                                                     0                0
May-21 08:00:19                0 gc CPU used by this session                                             1,091,929        1,091,929
May-21 08:00:19                0 IPC CPU used by this session                                                    0                0
May-21 08:00:19                0 IPC CPU used by this session                                                    0                0
May-21 08:00:19                0 IPC CPU used by this session                                                    0                0
May-21 08:00:19          963,925 CPU used by this session                                                        0         -963,925
May-21 09:00:33        1,091,929 CPU used by this session                                                        0       -1,091,929
May-21 09:00:33                0 IPC CPU used by this session                                            1,183,048        1,183,048
May-21 09:00:33        1,091,929 CPU used by this session                                                        0       -1,091,929
May-21 09:00:33        1,091,929 CPU used by this session                                                1,183,048           91,119
May-21 09:00:33                0 global enqueue CPU used by this session                                         0                0
May-21 09:00:33                0 global enqueue CPU used by this session                                         0                0
May-21 09:00:33                0 global enqueue CPU used by this session                                         0                0
May-21 09:00:33                0 global enqueue CPU used by this session                                 1,183,048        1,183,048
May-21 09:00:33                0 gc CPU used by this session                                                     0                0
May-21 09:00:33                0 gc CPU used by this session                                                     0                0
May-21 09:00:33                0 gc CPU used by this session                                                     0                0
May-21 09:00:33                0 gc CPU used by this session                                             1,183,048        1,183,048
May-21 09:00:33                0 IPC CPU used by this session                                                    0                0
May-21 09:00:33                0 IPC CPU used by this session                                                    0                0
May-21 09:00:33                0 IPC CPU used by this session                                                    0                0
