id,engine,path,extension,bytes,sha256,kind,category,description,risk,has_header,parameters,secret_flags,target
oracle/admin:docs/backup_recovery/rman/rman_restore_archivelog.txt,oracle/admin,docs/backup_recovery/rman/rman_restore_archivelog.txt,.txt,23196,e3c250f78c4e082e46f812ae1e255193cb4d120669495155bb3e7f64f28307f9,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: rman restore archivelog.,DESTRUCTIVE,False,[],False,docs/backup_recovery/rman/rman_restore_archivelog.txt
oracle/admin:docs/backup_recovery/rman/trace_event_performance_10046.txt,oracle/admin,docs/backup_recovery/rman/trace_event_performance_10046.txt,.txt,426,9d4416ef604c36a6442f0518854c163e4aeef80b5aad013e25c6d508407db723,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: trace event performance 10046.,CHANGES,False,[],False,docs/backup_recovery/rman/trace_event_performance_10046.txt
oracle/admin:docs/cloud/oci/shell/acs_exp_oci/readme.txt,oracle/admin,docs/cloud/oci/shell/acs_exp_oci/readme.txt,.txt,6387,39e3e3e2351eba0f41bfe5eb94bc29329f6d30d173a507f11461c32ed3e1ae31,documentation,cloud/oci,oracle/admin cloud/oci helper: readme.,CHANGES,False,[],False,docs/cloud/oci/shell/acs_exp_oci/readme.txt
oracle/admin:docs/maintenance/scheduler/dbms_ijob.txt,oracle/admin,docs/maintenance/scheduler/dbms_ijob.txt,.txt,558,4e3e297ba40c0ffa0a9fbe5c19876bbfe85a773c0cc249614f91c05f02575287,documentation,maintenance/scheduler,oracle/admin maintenance/scheduler helper: dbms ijob.,DESTRUCTIVE,False,[],False,docs/maintenance/scheduler/dbms_ijob.txt
oracle/admin:docs/maintenance/stats/runstats_README.txt,oracle/admin,docs/maintenance/stats/runstats_README.txt,.txt,2080,5a4f1fe5f3560244a8c139f550c5335e63444627b4b8c44c5f208408d101663d,documentation,maintenance/stats,oracle/admin maintenance/stats helper: runstats README.,READ_ONLY,True,[],False,docs/maintenance/stats/runstats_README.txt
oracle/admin:docs/performance/sql_tuning/dbms_sqltune_tareas.txt,oracle/admin,docs/performance/sql_tuning/dbms_sqltune_tareas.txt,.txt,642,c5f36ddd382ba5302989e670efd1e93ce4d71bccd096b8a703c97026fb00e4e2,documentation,performance/sql_tuning,oracle/admin performance/sql_tuning helper: dbms sqltune tareas.,REVIEW,False,[],False,docs/performance/sql_tuning/dbms_sqltune_tareas.txt
oracle/admin:docs/performance/sql_tuning/managing_sql_profiles.txt,oracle/admin,docs/performance/sql_tuning/managing_sql_profiles.txt,.txt,1488,f5e6454638ea3a1489f3bf524831ce04d2bff8aed8b44da6b23db3592d5710da,documentation,performance/sql_tuning,oracle/admin performance/sql_tuning helper: managing sql profiles.,DESTRUCTIVE,False,['it'],False,docs/performance/sql_tuning/managing_sql_profiles.txt
oracle/admin:docs/platform/exadata/alter_griddisks_example.txt,oracle/admin,docs/platform/exadata/alter_griddisks_example.txt,.txt,5764,00b7bec790351387ff3c28f31a58d3f4ce249d3584350b910e2682e233ed3352,documentation,platform/exadata,oracle/admin platform/exadata helper: alter griddisks example.,CHANGES,False,[],False,docs/platform/exadata/alter_griddisks_example.txt
oracle/admin:docs/platform/exadata/altergriddisks_note1.txt,oracle/admin,docs/platform/exadata/altergriddisks_note1.txt,.txt,112405,2ff274061e3e994088b3a90dae5a086f557042418685d0c47a37cb15a6c47f96,documentation,platform/exadata,oracle/admin platform/exadata helper: altergriddisks note1.,CHANGES,False,"['Gm', 'PREFIX']",False,docs/platform/exadata/altergriddisks_note1.txt
oracle/admin:docs/platform/exadata/altergriddisks_note2.txt,oracle/admin,docs/platform/exadata/altergriddisks_note2.txt,.txt,19802,f741980cf4c7675b06821d8389cd297a40e7f2c9f2aad3604391794f8d08dc33,documentation,platform/exadata,oracle/admin platform/exadata helper: altergriddisks note2.,DESTRUCTIVE,False,['arg2'],False,docs/platform/exadata/altergriddisks_note2.txt
oracle/admin:docs/platform/exadata/cellcli_listdisk.txt,oracle/admin,docs/platform/exadata/cellcli_listdisk.txt,.txt,954,2e55b138a77ce412d990ad511cd695f4979a6c91cfa24b9abfe5b18b9a4ccc66,documentation,platform/exadata,oracle/admin platform/exadata helper: cellcli listdisk.,CHANGES,False,[],False,docs/platform/exadata/cellcli_listdisk.txt
oracle/admin:docs/platform/exadata/cellcli_listgriddisks.txt,oracle/admin,docs/platform/exadata/cellcli_listgriddisks.txt,.txt,816,24b755f5da2e7bedcc4889176438c1e65b89b81a551d95f25b7882706eeae393,documentation,platform/exadata,oracle/admin platform/exadata helper: cellcli listgriddisks.,REVIEW,False,[],False,docs/platform/exadata/cellcli_listgriddisks.txt
oracle/admin:docs/platform/exadata/cellsrvstat_metrics.txt,oracle/admin,docs/platform/exadata/cellsrvstat_metrics.txt,.txt,7739,5ee6dc9872f6c50023a8d63c3c23ba172d4507fdbc6c64d9ee5aca5d2a4e8aac,documentation,platform/exadata,oracle/admin platform/exadata helper: cellsrvstat metrics.,CHANGES,False,[],False,docs/platform/exadata/cellsrvstat_metrics.txt
oracle/admin:docs/platform/exadata/demos/calibrate_cell.txt,oracle/admin,docs/platform/exadata/demos/calibrate_cell.txt,.txt,3522,79d0df2b260a47a9c6fe0c1c211dd83502bf0ba7ff810dac6f9d863dad4a4e58,documentation,platform/exadata,oracle/admin platform/exadata helper: calibrate cell.,DESTRUCTIVE,False,[],False,docs/platform/exadata/demos/calibrate_cell.txt
oracle/admin:docs/platform/exadata/demos/enkcel02_disk_io_issue.txt,oracle/admin,docs/platform/exadata/demos/enkcel02_disk_io_issue.txt,.txt,1596,eface5057149bce30eb943728e1ed0f11973e8902b34a255d03e7619373379ef,documentation,platform/exadata,oracle/admin platform/exadata helper: enkcel02 disk io issue.,REVIEW,False,[],False,docs/platform/exadata/demos/enkcel02_disk_io_issue.txt
